"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006633","fatty acid biosynthetic process","7/613","184/21288",0.0380434782608696,1.32115752890276,0.753371762687553,0.280525268624683,0.57468283964798,0.476702723180879,"ENSG00000101255/ENSG00000101670/ENSG00000125629/ENSG00000140465/ENSG00000151093/ENSG00000158715/ENSG00000162409",7
"GO:0051963","regulation of synapse assembly","5/613","123/21288",0.040650406504065,1.41168981020968,0.788457421472068,0.280913180341273,0.575221062240709,0.477149181919388,"ENSG00000061337/ENSG00000146242/ENSG00000148053/ENSG00000182580/ENSG00000184349",5
"GO:0030705","cytoskeleton-dependent intracellular transport","8/613","216/21288",0.037037037037037,1.28620627152438,0.727977323158808,0.284562312458775,0.579922660355099,0.481049184616188,"ENSG00000078018/ENSG00000095066/ENSG00000103351/ENSG00000107282/ENSG00000147642/ENSG00000151914/ENSG00000186868/ENSG00000277586",8
"GO:0055013","cardiac muscle cell development","4/613","94/21288",0.0425531914893617,1.47776890770886,0.799355657945448,0.286274620221244,0.579922660355099,0.481049184616188,"ENSG00000124006/ENSG00000125378/ENSG00000135111/ENSG00000155657",4
"GO:0051224","negative regulation of protein transport","5/613","124/21288",0.0403225806451613,1.40030521496606,0.769782302414787,0.286480283580738,0.579922660355099,0.481049184616188,"ENSG00000101311/ENSG00000118263/ENSG00000141959/ENSG00000162878/ENSG00000168811",5
"GO:0006695","cholesterol biosynthetic process","3/613","65/21288",0.0461538461538462,1.6028108922073,0.838106271574299,0.28805363584785,0.579922660355099,0.481049184616188,"ENSG00000113578/ENSG00000125629/ENSG00000162409",3
"GO:0010883","regulation of lipid storage","3/613","65/21288",0.0461538461538462,1.6028108922073,0.838106271574299,0.28805363584785,0.579922660355099,0.481049184616188,"ENSG00000112033/ENSG00000135245/ENSG00000259207",3
"GO:0035315","hair cell differentiation","3/613","65/21288",0.0461538461538462,1.6028108922073,0.838106271574299,0.28805363584785,0.579922660355099,0.481049184616188,"ENSG00000125378/ENSG00000138685/ENSG00000168214",3
"GO:0045071","negative regulation of viral genome replication","3/613","65/21288",0.0461538461538462,1.6028108922073,0.838106271574299,0.28805363584785,0.579922660355099,0.481049184616188,"ENSG00000089127/ENSG00000115267/ENSG00000172183",3
"GO:1902653","secondary alcohol biosynthetic process","3/613","65/21288",0.0461538461538462,1.6028108922073,0.838106271574299,0.28805363584785,0.579922660355099,0.481049184616188,"ENSG00000113578/ENSG00000125629/ENSG00000162409",3
"GO:0007130","synaptonemal complex assembly","2/613","37/21288",0.0540540540540541,1.87716590979234,0.91951248311976,0.288637805819702,0.579922660355099,0.481049184616188,"ENSG00000066923/ENSG00000204463",2
"GO:0009112","nucleobase metabolic process","2/613","37/21288",0.0540540540540541,1.87716590979234,0.91951248311976,0.288637805819702,0.579922660355099,0.481049184616188,"ENSG00000102967/ENSG00000158825",2
"GO:0010842","retina layer formation","2/613","37/21288",0.0540540540540541,1.87716590979234,0.91951248311976,0.288637805819702,0.579922660355099,0.481049184616188,"ENSG00000104327/ENSG00000106688",2
"GO:0035883","enteroendocrine cell differentiation","2/613","37/21288",0.0540540540540541,1.87716590979234,0.91951248311976,0.288637805819702,0.579922660355099,0.481049184616188,"ENSG00000125378/ENSG00000133794",2
"GO:0060142","regulation of syncytium formation by plasma membrane fusion","2/613","37/21288",0.0540540540540541,1.87716590979234,0.91951248311976,0.288637805819702,0.579922660355099,0.481049184616188,"ENSG00000079337/ENSG00000125735",2
"GO:0071425","hematopoietic stem cell proliferation","2/613","37/21288",0.0540540540540541,1.87716590979234,0.91951248311976,0.288637805819702,0.579922660355099,0.481049184616188,"ENSG00000159216/ENSG00000245848",2
"GO:0086005","ventricular cardiac muscle cell action potential","2/613","37/21288",0.0540540540540541,1.87716590979234,0.91951248311976,0.288637805819702,0.579922660355099,0.481049184616188,"ENSG00000121361/ENSG00000183230",2
"GO:0099171","presynaptic modulation of chemical synaptic transmission","2/613","37/21288",0.0540540540540541,1.87716590979234,0.91951248311976,0.288637805819702,0.579922660355099,0.481049184616188,"ENSG00000107282/ENSG00000183691",2
"GO:2000272","negative regulation of signaling receptor activity","2/613","37/21288",0.0540540540540541,1.87716590979234,0.91951248311976,0.288637805819702,0.579922660355099,0.481049184616188,"ENSG00000013588/ENSG00000116285",2
"GO:2000463","positive regulation of excitatory postsynaptic potential","2/613","37/21288",0.0540540540540541,1.87716590979234,0.91951248311976,0.288637805819702,0.579922660355099,0.481049184616188,"ENSG00000175344/ENSG00000188191",2
"GO:0097529","myeloid leukocyte migration","10/613","280/21288",0.0357142857142857,1.24027033325565,0.696869601372743,0.288646119727032,0.579922660355099,0.481049184616188,"ENSG00000100311/ENSG00000108691/ENSG00000115008/ENSG00000120129/ENSG00000124731/ENSG00000146070/ENSG00000151651/ENSG00000177119/ENSG00000184371/ENSG00000184588",10
"GO:0009581","detection of external stimulus","6/613","155/21288",0.0387096774193548,1.34429300636742,0.7407611235846,0.289101576093983,0.579922660355099,0.481049184616188,"ENSG00000082684/ENSG00000101188/ENSG00000121966/ENSG00000155657/ENSG00000164171/ENSG00000166473",6
"GO:1901222","regulation of non-canonical NF-kappaB signal transduction","6/613","155/21288",0.0387096774193548,1.34429300636742,0.7407611235846,0.289101576093983,0.579922660355099,0.481049184616188,"ENSG00000068079/ENSG00000101265/ENSG00000106100/ENSG00000125735/ENSG00000146648/ENSG00000176907",6
"GO:0034341","response to type II interferon","7/613","186/21288",0.0376344086021505,1.30695153396832,0.723984351142817,0.289555446006159,0.579922660355099,0.481049184616188,"ENSG00000026025/ENSG00000105401/ENSG00000108691/ENSG00000117228/ENSG00000136068/ENSG00000140853/ENSG00000163347",7
"GO:0006364","rRNA processing","9/613","249/21288",0.036144578313253,1.25521334931897,0.697517683013272,0.29101737644944,0.579922660355099,0.481049184616188,"ENSG00000052749/ENSG00000101782/ENSG00000107833/ENSG00000114767/ENSG00000130305/ENSG00000172183/ENSG00000178896/ENSG00000179041/ENSG00000278619",9
"GO:0009308","amine metabolic process","5/613","125/21288",0.04,1.38910277324633,0.751268924271554,0.292067693962997,0.579922660355099,0.481049184616188,"ENSG00000016391/ENSG00000106688/ENSG00000116016/ENSG00000140465/ENSG00000151012",5
"GO:0045069","regulation of viral genome replication","4/613","95/21288",0.0421052631578947,1.46221344552245,0.777450713577433,0.292740703803155,0.579922660355099,0.481049184616188,"ENSG00000089127/ENSG00000115267/ENSG00000172183/ENSG00000179262",4
"GO:0070509","calcium ion import","4/613","95/21288",0.0421052631578947,1.46221344552245,0.777450713577433,0.292740703803155,0.579922660355099,0.481049184616188,"ENSG00000100311/ENSG00000108691/ENSG00000130054/ENSG00000159167",4
"GO:0098586","cellular response to virus","4/613","95/21288",0.0421052631578947,1.46221344552245,0.777450713577433,0.292740703803155,0.579922660355099,0.481049184616188,"ENSG00000089127/ENSG00000101782/ENSG00000115267/ENSG00000168811",4
"GO:1902807","negative regulation of cell cycle G1/S phase transition","4/613","95/21288",0.0421052631578947,1.46221344552245,0.777450713577433,0.292740703803155,0.579922660355099,0.481049184616188,"ENSG00000108691/ENSG00000136826/ENSG00000181449/ENSG00000197256",4
"GO:0045582","positive regulation of T cell differentiation","6/613","156/21288",0.0384615384615385,1.33567574350609,0.724563855914955,0.29409063415444,0.579922660355099,0.481049184616188,"ENSG00000126804/ENSG00000136630/ENSG00000144802/ENSG00000151651/ENSG00000159216/ENSG00000164690",6
"GO:0000447","endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000179041",1
"GO:0001547","antral ovarian follicle growth","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000138696",1
"GO:0001553","luteinization","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000054356",1
"GO:0001886","endothelial cell morphogenesis","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000159167",1
"GO:0003084","positive regulation of systemic arterial blood pressure","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000185551",1
"GO:0003157","endocardium development","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000168214",1
"GO:0006863","purine nucleobase transport","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000134802",1
"GO:0007343","egg activation","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000104368",1
"GO:0007494","midgut development","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000146648",1
"GO:0009143","nucleoside triphosphate catabolic process","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000125877",1
"GO:0009698","phenylpropanoid metabolic process","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000140465",1
"GO:0009804","coumarin metabolic process","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000140465",1
"GO:0010887","negative regulation of cholesterol storage","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000112033",1
"GO:0015791","polyol transmembrane transport","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000198743",1
"GO:0015801","aromatic amino acid transport","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000197119",1
"GO:0018023","peptidyl-lysine trimethylation","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000118894",1
"GO:0019682","glyceraldehyde-3-phosphate metabolic process","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000111669",1
"GO:0022605","mammalian oogenesis stage","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000138696",1
"GO:0030046","parallel actin filament bundle assembly","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000187017",1
"GO:0030948","negative regulation of vascular endothelial growth factor receptor signaling pathway","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000069869",1
"GO:0032276","regulation of gonadotropin secretion","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000123999",1
"GO:0033625","positive regulation of integrin activation","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000101311",1
"GO:0033629","negative regulation of cell adhesion mediated by integrin","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000138061",1
"GO:0033632","regulation of cell-cell adhesion mediated by integrin","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000128567",1
"GO:0034397","telomere localization","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000163806",1
"GO:0035524","proline transmembrane transport","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000147003",1
"GO:0040015","negative regulation of multicellular organism growth","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000113739",1
"GO:0042048","olfactory behavior","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000146242",1
"GO:0042363","fat-soluble vitamin catabolic process","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000095596",1
"GO:0042364","water-soluble vitamin biosynthetic process","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000125454",1
"GO:0042939","tripeptide transport","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000151012",1
"GO:0043376","regulation of CD8-positive, alpha-beta T cell differentiation","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000159216",1
"GO:0043615","astrocyte cell migration","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000108691",1
"GO:0043696","dedifferentiation","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000100311",1
"GO:0043697","cell dedifferentiation","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000100311",1
"GO:0045628","regulation of T-helper 2 cell differentiation","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000136630",1
"GO:0046940","nucleoside monophosphate phosphorylation","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000162433",1
"GO:0048630","skeletal muscle tissue growth","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000142156",1
"GO:0051133","regulation of NK T cell activation","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000168811",1
"GO:0051974","negative regulation of telomerase activity","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000223802",1
"GO:0060346","bone trabecula formation","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000155846",1
"GO:0060664","epithelial cell proliferation involved in salivary gland morphogenesis","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000164690",1
"GO:0060767","epithelial cell proliferation involved in prostate gland development","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000164690",1
"GO:0060788","ectodermal placode formation","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000135111",1
"GO:0061302","smooth muscle cell-matrix adhesion","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000172638",1
"GO:0061309","cardiac neural crest cell development involved in outflow tract morphogenesis","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000125378",1
"GO:0062042","regulation of cardiac epithelial to mesenchymal transition","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000183691",1
"GO:0070327","thyroid hormone transport","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000101187",1
"GO:0070778","L-aspartate transmembrane transport","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000106688",1
"GO:0071697","ectodermal placode morphogenesis","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000135111",1
"GO:0072310","glomerular epithelial cell development","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000128567",1
"GO:0090153","regulation of sphingolipid biosynthetic process","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000142871",1
"GO:0090557","establishment of endothelial intestinal barrier","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000163347",1
"GO:0090677","reversible differentiation","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000100311",1
"GO:0097264","self proteolysis","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000164690",1
"GO:0099159","regulation of modification of postsynaptic structure","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000135766",1
"GO:1902043","positive regulation of extrinsic apoptotic signaling pathway via death domain receptors","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000138696",1
"GO:1902510","regulation of apoptotic DNA fragmentation","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000120868",1
"GO:1903935","response to sodium arsenite","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000277586",1
"GO:1905165","regulation of lysosomal protein catabolic process","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000123384",1
"GO:1905671","regulation of lysosome organization","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000030582",1
"GO:2000009","negative regulation of protein localization to cell surface","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000173548",1
"GO:2000303","regulation of ceramide biosynthetic process","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000142871",1
"GO:2000501","regulation of natural killer cell chemotaxis","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000108691",1
"GO:2001214","positive regulation of vasculogenesis","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000148926",1
"GO:2001223","negative regulation of neuron migration","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000205336",1
"GO:2001267","regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway","1/613","12/21288",0.0833333333333333,2.89396411092985,1.13000947665911,0.295813096239436,0.579922660355099,0.481049184616188,"ENSG00000100985",1
"GO:0019748","secondary metabolic process","3/613","66/21288",0.0454545454545455,1.57852587868901,0.810524807161387,0.295946278381649,0.579922660355099,0.481049184616188,"ENSG00000138061/ENSG00000140465/ENSG00000151012",3
"GO:2000179","positive regulation of neural precursor cell proliferation","3/613","66/21288",0.0454545454545455,1.57852587868901,0.810524807161387,0.295946278381649,0.579922660355099,0.481049184616188,"ENSG00000138685/ENSG00000164690/ENSG00000205336",3
"GO:0030510","regulation of BMP signaling pathway","5/613","126/21288",0.0396825396825397,1.37807814806183,0.732914312472108,0.297673982714618,0.579922660355099,0.481049184616188,"ENSG00000125378/ENSG00000142871/ENSG00000168214/ENSG00000183691/ENSG00000251493",5
"GO:0006820","monoatomic anion transport","7/613","188/21288",0.0372340425531915,1.29304779424525,0.694929682423297,0.298651822538564,0.579922660355099,0.481049184616188,"ENSG00000106688/ENSG00000151834/ENSG00000159167/ENSG00000170379/ENSG00000177119/ENSG00000221955/ENSG00000268089",7
"GO:0001510","RNA methylation","4/613","96/21288",0.0416666666666667,1.44698205546493,0.75579574120376,0.29922577020262,0.579922660355099,0.481049184616188,"ENSG00000037897/ENSG00000130305/ENSG00000160193/ENSG00000278619",4
"GO:0003407","neural retina development","4/613","96/21288",0.0416666666666667,1.44698205546493,0.75579574120376,0.29922577020262,0.579922660355099,0.481049184616188,"ENSG00000057657/ENSG00000104327/ENSG00000106688/ENSG00000148053",4
"GO:0032088","negative regulation of NF-kappaB transcription factor activity","4/613","96/21288",0.0416666666666667,1.44698205546493,0.75579574120376,0.29922577020262,0.579922660355099,0.481049184616188,"ENSG00000105298/ENSG00000136826/ENSG00000138061/ENSG00000140853",4
"GO:0032411","positive regulation of transporter activity","4/613","96/21288",0.0416666666666667,1.44698205546493,0.75579574120376,0.29922577020262,0.579922660355099,0.481049184616188,"ENSG00000090020/ENSG00000108691/ENSG00000143153/ENSG00000165238",4
"GO:0051453","regulation of intracellular pH","4/613","96/21288",0.0416666666666667,1.44698205546493,0.75579574120376,0.29922577020262,0.579922660355099,0.481049184616188,"ENSG00000030582/ENSG00000090020/ENSG00000115616/ENSG00000134851",4
"GO:0002052","positive regulation of neuroblast proliferation","2/613","38/21288",0.0526315789473684,1.82776680690307,0.879397135686799,0.299363775922153,0.579922660355099,0.481049184616188,"ENSG00000138685/ENSG00000164690",2
"GO:0002446","neutrophil mediated immunity","2/613","38/21288",0.0526315789473684,1.82776680690307,0.879397135686799,0.299363775922153,0.579922660355099,0.481049184616188,"ENSG00000124731/ENSG00000168447",2
"GO:0003230","cardiac atrium development","2/613","38/21288",0.0526315789473684,1.82776680690307,0.879397135686799,0.299363775922153,0.579922660355099,0.481049184616188,"ENSG00000142871/ENSG00000183691",2
"GO:0008207","C21-steroid hormone metabolic process","2/613","38/21288",0.0526315789473684,1.82776680690307,0.879397135686799,0.299363775922153,0.579922660355099,0.481049184616188,"ENSG00000148926/ENSG00000168447",2
"GO:0009225","nucleotide-sugar metabolic process","2/613","38/21288",0.0526315789473684,1.82776680690307,0.879397135686799,0.299363775922153,0.579922660355099,0.481049184616188,"ENSG00000167080/ENSG00000169764",2
"GO:0010661","positive regulation of muscle cell apoptotic process","2/613","38/21288",0.0526315789473684,1.82776680690307,0.879397135686799,0.299363775922153,0.579922660355099,0.481049184616188,"ENSG00000168811/ENSG00000176171",2
"GO:0021955","central nervous system neuron axonogenesis","2/613","38/21288",0.0526315789473684,1.82776680690307,0.879397135686799,0.299363775922153,0.579922660355099,0.481049184616188,"ENSG00000152784/ENSG00000182580",2
"GO:0032094","response to food","2/613","38/21288",0.0526315789473684,1.82776680690307,0.879397135686799,0.299363775922153,0.579922660355099,0.481049184616188,"ENSG00000140465/ENSG00000168447",2
"GO:0032717","negative regulation of interleukin-8 production","2/613","38/21288",0.0526315789473684,1.82776680690307,0.879397135686799,0.299363775922153,0.579922660355099,0.481049184616188,"ENSG00000105298/ENSG00000136826",2
"GO:0035872","nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway","2/613","38/21288",0.0526315789473684,1.82776680690307,0.879397135686799,0.299363775922153,0.579922660355099,0.481049184616188,"ENSG00000106100/ENSG00000163362",2
"GO:0045981","positive regulation of nucleotide metabolic process","2/613","38/21288",0.0526315789473684,1.82776680690307,0.879397135686799,0.299363775922153,0.579922660355099,0.481049184616188,"ENSG00000074800/ENSG00000162409",2
"GO:0051873","killing by host of symbiont cells","2/613","38/21288",0.0526315789473684,1.82776680690307,0.879397135686799,0.299363775922153,0.579922660355099,0.481049184616188,"ENSG00000124731/ENSG00000168447",2
"GO:0051968","positive regulation of synaptic transmission, glutamatergic","2/613","38/21288",0.0526315789473684,1.82776680690307,0.879397135686799,0.299363775922153,0.579922660355099,0.481049184616188,"ENSG00000108691/ENSG00000146648",2
"GO:0055023","positive regulation of cardiac muscle tissue growth","2/613","38/21288",0.0526315789473684,1.82776680690307,0.879397135686799,0.299363775922153,0.579922660355099,0.481049184616188,"ENSG00000138685/ENSG00000168214",2
"GO:0060218","hematopoietic stem cell differentiation","2/613","38/21288",0.0526315789473684,1.82776680690307,0.879397135686799,0.299363775922153,0.579922660355099,0.481049184616188,"ENSG00000128016/ENSG00000171843",2
"GO:0060603","mammary gland duct morphogenesis","2/613","38/21288",0.0526315789473684,1.82776680690307,0.879397135686799,0.299363775922153,0.579922660355099,0.481049184616188,"ENSG00000135111/ENSG00000184371",2
"GO:0070302","regulation of stress-activated protein kinase signaling cascade","2/613","38/21288",0.0526315789473684,1.82776680690307,0.879397135686799,0.299363775922153,0.579922660355099,0.481049184616188,"ENSG00000163362/ENSG00000169032",2
"GO:0090313","regulation of protein targeting to membrane","2/613","38/21288",0.0526315789473684,1.82776680690307,0.879397135686799,0.299363775922153,0.579922660355099,0.481049184616188,"ENSG00000106688/ENSG00000170379",2
"GO:0098810","neurotransmitter reuptake","2/613","38/21288",0.0526315789473684,1.82776680690307,0.879397135686799,0.299363775922153,0.579922660355099,0.481049184616188,"ENSG00000168621/ENSG00000259207",2
"GO:1900544","positive regulation of purine nucleotide metabolic process","2/613","38/21288",0.0526315789473684,1.82776680690307,0.879397135686799,0.299363775922153,0.579922660355099,0.481049184616188,"ENSG00000074800/ENSG00000162409",2
"GO:1901381","positive regulation of potassium ion transmembrane transport","2/613","38/21288",0.0526315789473684,1.82776680690307,0.879397135686799,0.299363775922153,0.579922660355099,0.481049184616188,"ENSG00000143153/ENSG00000177119",2
"GO:1901797","negative regulation of signal transduction by p53 class mediator","2/613","38/21288",0.0526315789473684,1.82776680690307,0.879397135686799,0.299363775922153,0.579922660355099,0.481049184616188,"ENSG00000124216/ENSG00000168556",2
"GO:1903055","positive regulation of extracellular matrix organization","2/613","38/21288",0.0526315789473684,1.82776680690307,0.879397135686799,0.299363775922153,0.579922660355099,0.481049184616188,"ENSG00000159216/ENSG00000172638",2
"GO:0009416","response to light stimulus","12/613","347/21288",0.0345821325648415,1.20095340626484,0.649869431783968,0.299641658389533,0.580216359165573,0.481292809469914,"ENSG00000069869/ENSG00000082684/ENSG00000100985/ENSG00000126804/ENSG00000134107/ENSG00000142156/ENSG00000146648/ENSG00000151012/ENSG00000164938/ENSG00000168811/ENSG00000183691/ENSG00000223802",12
"GO:0009206","purine ribonucleoside triphosphate biosynthetic process","5/613","127/21288",0.0393700787401575,1.36722713902198,0.714715571697077,0.303297730289571,0.586864104570828,0.486807152545895,"ENSG00000074800/ENSG00000103024/ENSG00000198763/ENSG00000198899/ENSG00000228253",5
"GO:0010656","negative regulation of muscle cell apoptotic process","3/613","67/21288",0.0447761194029851,1.55496579094738,0.783403306394326,0.303851612293567,0.586864104570828,0.486807152545895,"ENSG00000124466/ENSG00000166484/ENSG00000181744",3
